feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
"(0, 1, 3, 6, 8, 9, 11, 12, 15, 17, 18, 19, 20, 21, 22, 23, 24, 26, 29, 30, 31, 32, 33, 34, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 52, 54, 56, 58)",[0.74344905 0.88051512],0.8119820828667412,"('0', '1', '3', '6', '8', '9', '11', '12', '15', '17', '18', '19', '20', '21', '22', '23', '24', '26', '29', '30', '31', '32', '33', '34', '38', '39', '40', '41', '42', '43', '44', '46', '47', '48', '49', '52', '54', '56', '58')",0.2948738489032138,0.06853303471444566,0.06853303471444566
"(0, 3, 6, 8, 9, 11, 12, 15, 17, 18, 19, 20, 21, 22, 23, 24, 26, 29, 30, 31, 32, 33, 34, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 52, 54, 56, 58)",[0.7431131  0.88219485],0.8126539753639418,"('0', '3', '6', '8', '9', '11', '12', '15', '17', '18', '19', '20', '21', '22', '23', '24', '26', '29', '30', '31', '32', '33', '34', '38', '39', '40', '41', '42', '43', '44', '46', '47', '48', '49', '52', '54', '56', '58')",0.2992102290341437,0.0695408734602464,0.0695408734602464
"(0, 3, 6, 8, 9, 11, 12, 17, 18, 19, 20, 21, 22, 23, 24, 26, 29, 30, 31, 32, 33, 34, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 49, 52, 54, 56, 58)",[0.7431131  0.88432251],0.8137178051511758,"('0', '3', '6', '8', '9', '11', '12', '17', '18', '19', '20', '21', '22', '23', '24', '26', '29', '30', '31', '32', '33', '34', '38', '39', '40', '41', '42', '43', '44', '46', '47', '48', '49', '52', '54', '56', '58')",0.30378751917234703,0.07060470324748042,0.07060470324748042
"(0, 3, 6, 8, 9, 11, 12, 17, 18, 19, 20, 21, 22, 23, 24, 26, 29, 30, 31, 32, 33, 34, 38, 39, 40, 42, 43, 44, 46, 47, 48, 49, 52, 54, 56, 58)",[0.74322508 0.88443449],0.8138297872340425,"('0', '3', '6', '8', '9', '11', '12', '17', '18', '19', '20', '21', '22', '23', '24', '26', '29', '30', '31', '32', '33', '34', '38', '39', '40', '42', '43', '44', '46', '47', '48', '49', '52', '54', '56', '58')",0.3037875191723468,0.07060470324748036,0.07060470324748036
"(0, 3, 6, 9, 11, 12, 17, 18, 19, 20, 21, 22, 23, 24, 26, 29, 30, 31, 32, 33, 34, 38, 39, 40, 42, 43, 44, 46, 47, 48, 49, 52, 54, 56, 58)",[0.74356103 0.88421053],0.8138857782754758,"('0', '3', '6', '9', '11', '12', '17', '18', '19', '20', '21', '22', '23', '24', '26', '29', '30', '31', '32', '33', '34', '38', '39', '40', '42', '43', '44', '46', '47', '48', '49', '52', '54', '56', '58')",0.30258296913597726,0.07032474804031347,0.07032474804031345
"(0, 3, 6, 9, 11, 12, 17, 18, 19, 20, 22, 23, 24, 26, 29, 30, 31, 32, 33, 34, 38, 39, 40, 42, 43, 44, 46, 47, 48, 49, 52, 54, 56, 58)",[0.74389698 0.88409854],0.8139977603583426,"('0', '3', '6', '9', '11', '12', '17', '18', '19', '20', '22', '23', '24', '26', '29', '30', '31', '32', '33', '34', '38', '39', '40', '42', '43', '44', '46', '47', '48', '49', '52', '54', '56', '58')",0.3016193291068824,0.07010078387458013,0.07010078387458012
"(0, 3, 6, 9, 11, 12, 17, 18, 19, 20, 22, 23, 24, 26, 29, 30, 31, 32, 34, 38, 39, 40, 42, 43, 44, 46, 47, 48, 49, 52, 54, 56, 58)",[0.74288914 0.88533035],0.8141097424412094,"('0', '3', '6', '9', '11', '12', '17', '18', '19', '20', '22', '23', '24', '26', '29', '30', '31', '32', '34', '38', '39', '40', '42', '43', '44', '46', '47', '48', '49', '52', '54', '56', '58')",0.30643752925236,0.07122060470324759,0.07122060470324759
"(0, 3, 6, 9, 11, 12, 17, 18, 19, 20, 22, 23, 24, 26, 29, 30, 31, 32, 34, 38, 39, 40, 42, 43, 44, 46, 47, 48, 49, 52, 56, 58)",[0.74389698 0.88443449],0.8141657334826429,"('0', '3', '6', '9', '11', '12', '17', '18', '19', '20', '22', '23', '24', '26', '29', '30', '31', '32', '34', '38', '39', '40', '42', '43', '44', '46', '47', '48', '49', '52', '56', '58')",0.30234205912870404,0.07026875699888024,0.07026875699888024
"(0, 3, 6, 9, 11, 12, 17, 18, 19, 20, 22, 23, 24, 26, 30, 31, 32, 34, 38, 39, 40, 42, 43, 44, 46, 47, 48, 49, 52, 56, 58)",[0.74389698 0.88443449],0.8141657334826429,"('0', '3', '6', '9', '11', '12', '17', '18', '19', '20', '22', '23', '24', '26', '30', '31', '32', '34', '38', '39', '40', '42', '43', '44', '46', '47', '48', '49', '52', '56', '58')",0.30234205912870377,0.07026875699888019,0.07026875699888017
"(0, 3, 6, 9, 11, 12, 17, 18, 19, 20, 22, 23, 24, 26, 30, 31, 32, 34, 38, 39, 42, 43, 44, 46, 47, 48, 49, 52, 56, 58)",[0.74378499 0.88443449],0.8141097424412094,"('0', '3', '6', '9', '11', '12', '17', '18', '19', '20', '22', '23', '24', '26', '30', '31', '32', '34', '38', '39', '42', '43', '44', '46', '47', '48', '49', '52', '56', '58')",0.30258296913597776,0.07032474804031358,0.07032474804031358
